Date,Employee,Attendance,Status,Late_Minutes,Fine
2023-08-10,Person_18,08:46-17:11,SAFE,0,0
2023-08-10,Person_19,08:51-16:45,SAFE,0,0
2023-08-10,Person_21,08:55-17:03,SAFE,0,0
2023-08-10,Person_23,08:44-17:04,SAFE,0,0
2023-08-10,Person_27,08:58-16:55,SAFE,0,0
2023-08-10,Person_28,08:42-17:18,SAFE,0,0
2023-08-10,Person_31,08:42-17:01,SAFE,0,0
2023-08-10,Person_32,08:52-17:07,SAFE,0,0
2023-08-10,Person_33,08:48-17:12,SAFE,0,0
2023-08-10,Person_36,08:41-17:14,SAFE,0,0
2023-08-10,Person_37,08:41-17:29,SAFE,0,0
2023-08-10,Person_40,08:42-17:06,SAFE,0,0
2023-08-10,Person_45,08:55-16:49,SAFE,0,0
2023-08-10,Person_46,08:58-17:03,SAFE,0,0
2023-08-10,Person_49,08:49-17:13,SAFE,0,0
2023-08-10,Person_51,08:45-17:05,SAFE,0,0
2023-08-10,Person_54,08:45-17:04,SAFE,0,0
2023-08-10,Person_55,08:49-17:04,SAFE,0,0
2023-08-10,Person_58,08:56-16:44,SAFE,0,0
2023-08-10,Person_62,08:35-16:50,SAFE,0,0
2023-08-10,Person_63,08:58-16:48,SAFE,0,0
2023-08-10,Person_67,08:33-17:18,SAFE,0,0
2023-08-10,Person_69,08:55-16:41,SAFE,0,0
2023-08-10,Person_71,08:49-16:59,SAFE,0,0
2023-08-10,Person_72,08:39-17:06,SAFE,0,0
2023-08-10,Person_76,08:44-16:50,SAFE,0,0
2023-08-10,Person_80,08:58-17:03,SAFE,0,0
2023-08-10,Person_81,08:49-16:50,SAFE,0,0
2023-08-10,Person_84,08:59-16:54,SAFE,0,0
2023-08-10,Person_86,09:00-17:16,SAFE,0,0
2023-08-10,Person_89,08:37-17:05,SAFE,0,0
2023-08-10,Person_91,08:59-17:09,SAFE,0,0
2023-08-10,Person_94,08:56-16:56,SAFE,0,0
2023-08-11,Person_0,08:42-16:45,SAFE,0,0
2023-08-11,Person_1,08:53-16:57,SAFE,0,0
2023-08-11,Person_2,08:48-16:57,SAFE,0,0
2023-08-11,Person_5,08:59-17:21,SAFE,0,0
2023-08-11,Person_6,08:46-17:14,SAFE,0,0
2023-08-11,Person_9,08:45-17:01,SAFE,0,0
2023-08-11,Person_10,08:57-17:11,SAFE,0,0
2023-08-11,Person_11,09:00-17:16,SAFE,0,0
2023-08-11,Person_14,08:46-16:58,SAFE,0,0
2023-08-11,Person_15,08:58-17:03,SAFE,0,0
2023-08-11,Person_16,08:49-17:04,SAFE,0,0
2023-08-11,Person_17,08:49-17:04,SAFE,0,0
2023-08-11,Person_18,08:54-17:15,SAFE,0,0
2023-08-11,Person_19,08:32-17:08,SAFE,0,0
2023-08-11,Person_20,08:57-16:57,SAFE,0,0
2023-08-11,Person_21,08:59-16:52,SAFE,0,0
2023-08-11,Person_23,08:40-17:05,SAFE,0,0
2023-08-11,Person_24,08:54-17:20,SAFE,0,0
2023-08-11,Person_27,08:42-16:59,SAFE,0,0
2023-08-11,Person_28,08:54-16:55,SAFE,0,0
2023-08-11,Person_31,08:47-16:46,SAFE,0,0
2023-08-11,Person_36,08:56-17:10,SAFE,0,0
2023-08-11,Person_42,08:54-17:11,SAFE,0,0
2023-08-11,Person_45,08:54-17:03,SAFE,0,0
2023-08-11,Person_46,08:50-17:02,SAFE,0,0
2023-08-11,Person_49,08:41-17:14,SAFE,0,0
2023-08-11,Person_54,08:29-17:10,SAFE,0,0
2023-08-11,Person_56,08:46-16:48,SAFE,0,0
2023-08-11,Person_58,08:51-16:50,SAFE,0,0
2023-08-11,Person_59,08:35-17:07,SAFE,0,0
2023-08-11,Person_60,08:48-17:07,SAFE,0,0
2023-08-11,Person_62,08:38-16:48,SAFE,0,0
2023-08-11,Person_63,08:30-16:47,SAFE,0,0
2023-08-11,Person_66,09:00-16:56,SAFE,0,0
2023-08-11,Person_67,08:44-17:22,SAFE,0,0
2023-08-11,Person_69,08:57-16:51,SAFE,0,0
2023-08-11,Person_71,08:49-16:48,SAFE,0,0
2023-08-11,Person_72,08:41-17:05,SAFE,0,0
2023-08-11,Person_76,08:53-16:44,SAFE,0,0
2023-08-11,Person_80,08:40-17:19,SAFE,0,0
2023-08-11,Person_81,08:56-17:13,SAFE,0,0
2023-08-11,Person_85,08:50-17:05,SAFE,0,0
2023-08-11,Person_86,08:56-17:26,SAFE,0,0
2023-08-11,Person_87,08:56-16:21,SAFE,0,0
2023-08-11,Person_89,08:47-16:41,SAFE,0,0
2023-08-11,Person_90,08:52-17:15,SAFE,0,0
2023-08-11,Person_93,08:40-16:47,SAFE,0,0
2023-08-11,Person_94,08:52-17:04,SAFE,0,0
2023-08-11,Person_95,08:52-16:55,SAFE,0,0
2023-08-11,Person_99,08:35-17:08,SAFE,0,0
2023-08-12,Person_0,08:47-16:40,SAFE,0,0
2023-08-12,Person_1,08:55-16:48,SAFE,0,0
2023-08-12,Person_2,08:49-17:01,SAFE,0,0
2023-08-12,Person_5,08:52-17:38,SAFE,0,0
2023-08-12,Person_6,08:59-17:26,SAFE,0,0
2023-08-12,Person_9,08:46-17:06,SAFE,0,0
2023-08-12,Person_10,08:46-17:09,SAFE,0,0
2023-08-12,Person_11,08:59-17:06,SAFE,0,0
2023-08-12,Person_14,08:53-16:44,SAFE,0,0
2023-08-12,Person_18,08:44-17:03,SAFE,0,0
2023-08-12,Person_19,08:54-16:38,SAFE,0,0
2023-08-12,Person_20,08:57-16:54,SAFE,0,0
2023-08-12,Person_21,08:44-17:05,SAFE,0,0
2023-08-12,Person_23,08:57-17:08,SAFE,0,0
2023-08-12,Person_27,08:50-16:57,SAFE,0,0
2023-08-12,Person_31,08:50-16:53,SAFE,0,0
2023-08-12,Person_32,08:44-16:57,SAFE,0,0
2023-08-12,Person_33,08:35-16:57,SAFE,0,0
2023-08-12,Person_36,08:54-17:13,SAFE,0,0
2023-08-12,Person_38,08:57-16:46,SAFE,0,0
2023-08-12,Person_40,08:51-17:06,SAFE,0,0
2023-08-12,Person_41,08:59-17:08,SAFE,0,0
2023-08-12,Person_43,08:44-17:11,SAFE,0,0
2023-08-12,Person_45,08:45-16:54,SAFE,0,0
2023-08-12,Person_49,08:44-17:12,SAFE,0,0
2023-08-12,Person_50,08:54-16:49,SAFE,0,0
2023-08-12,Person_51,08:56-16:57,SAFE,0,0
2023-08-12,Person_54,08:52-17:09,SAFE,0,0
2023-08-12,Person_55,08:54-17:25,SAFE,0,0
2023-08-12,Person_58,08:47-17:07,SAFE,0,0
2023-08-12,Person_59,08:51-17:05,SAFE,0,0
2023-08-12,Person_60,08:57-17:16,SAFE,0,0
2023-08-12,Person_62,08:52-16:43,SAFE,0,0
2023-08-12,Person_63,08:36-16:56,SAFE,0,0
2023-08-12,Person_64,08:57-16:55,SAFE,0,0
2023-08-12,Person_67,08:24-17:26,SAFE,0,0
2023-08-12,Person_68,08:45-17:23,SAFE,0,0
2023-08-12,Person_71,08:45-17:01,SAFE,0,0
2023-08-12,Person_72,08:40-16:55,SAFE,0,0
2023-08-12,Person_73,08:51-17:06,SAFE,0,0
2023-08-12,Person_76,08:47-16:56,SAFE,0,0
2023-08-12,Person_77,08:50-16:25,SAFE,0,0
2023-08-12,Person_80,08:34-17:03,SAFE,0,0
2023-08-12,Person_82,09:00-16:45,SAFE,0,0
2023-08-12,Person_84,08:59-17:00,SAFE,0,0
2023-08-12,Person_85,08:41-17:06,SAFE,0,0
2023-08-12,Person_89,08:40-17:10,SAFE,0,0
2023-08-12,Person_93,08:48-16:47,SAFE,0,0
2023-08-12,Person_94,08:35-17:05,SAFE,0,0
2023-08-12,Person_95,08:49-16:54,SAFE,0,0
2023-08-12,Person_96,08:56-17:14,SAFE,0,0
2023-08-13,Person_0,08:47-16:43,SAFE,0,0
2023-08-13,Person_1,08:47-16:53,SAFE,0,0
2023-08-13,Person_2,08:53-16:50,SAFE,0,0
2023-08-13,Person_4,09:00-17:14,SAFE,0,0
2023-08-13,Person_5,08:50-16:56,SAFE,0,0
2023-08-13,Person_7,08:59-16:49,SAFE,0,0
2023-08-13,Person_9,08:50-17:04,SAFE,0,0
2023-08-13,Person_10,08:50-17:05,SAFE,0,0
2023-08-13,Person_11,08:44-17:19,SAFE,0,0
2023-08-13,Person_14,08:51-16:56,SAFE,0,0
2023-08-13,Person_16,08:44-17:37,SAFE,0,0
2023-08-13,Person_18,08:46-17:09,SAFE,0,0
2023-08-13,Person_20,09:00-16:48,SAFE,0,0
2023-08-13,Person_23,08:50-17:06,SAFE,0,0
2023-08-13,Person_27,08:44-16:57,SAFE,0,0
2023-08-13,Person_30,08:50-17:12,SAFE,0,0
2023-08-13,Person_31,08:50-16:40,SAFE,0,0
2023-08-13,Person_32,08:58-16:41,SAFE,0,0
2023-08-13,Person_36,08:53-17:10,SAFE,0,0
2023-08-13,Person_37,08:32-17:09,SAFE,0,0
2023-08-13,Person_38,08:48-16:53,SAFE,0,0
2023-08-13,Person_40,08:41-17:01,SAFE,0,0
2023-08-13,Person_41,08:56-17:06,SAFE,0,0
2023-08-13,Person_42,08:58-16:57,SAFE,0,0
2023-08-13,Person_45,08:52-17:06,SAFE,0,0
2023-08-13,Person_46,08:45-17:01,SAFE,0,0
2023-08-13,Person_49,08:38-17:11,SAFE,0,0
2023-08-13,Person_50,08:57-16:48,SAFE,0,0
2023-08-13,Person_54,08:55-17:10,SAFE,0,0
2023-08-13,Person_55,08:59-17:07,SAFE,0,0
2023-08-13,Person_58,08:46-16:40,SAFE,0,0
2023-08-13,Person_60,08:58-17:07,SAFE,0,0
2023-08-13,Person_62,08:42-16:41,SAFE,0,0
2023-08-13,Person_63,08:56-16:54,SAFE,0,0
2023-08-13,Person_64,08:53-17:05,SAFE,0,0
2023-08-13,Person_67,08:43-17:25,SAFE,0,0
2023-08-13,Person_72,08:52-17:06,SAFE,0,0
2023-08-13,Person_73,08:42-17:11,SAFE,0,0
2023-08-13,Person_76,08:49-16:49,SAFE,0,0
2023-08-13,Person_80,08:51-16:58,SAFE,0,0
2023-08-13,Person_81,08:44-16:38,SAFE,0,0
2023-08-13,Person_82,08:57-16:51,SAFE,0,0
2023-08-13,Person_85,08:56-17:07,SAFE,0,0
2023-08-13,Person_89,08:56-17:06,SAFE,0,0
2023-08-13,Person_90,08:53-17:09,SAFE,0,0
2023-08-13,Person_93,08:41-16:34,SAFE,0,0
2023-08-13,Person_94,08:52-16:49,SAFE,0,0
2023-08-13,Person_98,08:43-17:11,SAFE,0,0
2023-08-14,Person_0,08:44-16:50,SAFE,0,0
2023-08-14,Person_1,08:42-16:41,SAFE,0,0
2023-08-14,Person_2,08:54-16:55,SAFE,0,0
2023-08-14,Person_5,08:45-17:15,SAFE,0,0
2023-08-14,Person_9,08:43-17:06,SAFE,0,0
2023-08-14,Person_10,08:43-17:09,SAFE,0,0
2023-08-14,Person_11,08:50-16:55,SAFE,0,0
2023-08-14,Person_12,08:56-17:34,SAFE,0,0
2023-08-14,Person_14,08:56-16:51,SAFE,0,0
2023-08-14,Person_15,08:49-16:59,SAFE,0,0
2023-08-14,Person_18,08:48-16:56,SAFE,0,0
2023-08-14,Person_23,08:44-17:10,SAFE,0,0
2023-08-14,Person_27,08:47-16:53,SAFE,0,0
2023-08-14,Person_30,08:53-17:32,SAFE,0,0
2023-08-14,Person_31,08:42-16:58,SAFE,0,0
2023-08-14,Person_32,08:47-16:46,SAFE,0,0
2023-08-14,Person_36,08:51-17:14,SAFE,0,0
2023-08-14,Person_40,08:42-16:48,SAFE,0,0
2023-08-14,Person_41,08:44-17:03,SAFE,0,0
2023-08-14,Person_43,08:59-17:12,SAFE,0,0
2023-08-14,Person_45,08:47-17:07,SAFE,0,0
2023-08-14,Person_46,08:56-17:11,SAFE,0,0
2023-08-14,Person_49,08:56-17:15,SAFE,0,0
2023-08-14,Person_51,08:34-16:57,SAFE,0,0
2023-08-14,Person_54,08:57-17:01,SAFE,0,0
2023-08-14,Person_56,08:39-16:44,SAFE,0,0
2023-08-14,Person_58,08:49-17:01,SAFE,0,0
2023-08-14,Person_59,08:52-16:59,SAFE,0,0
2023-08-14,Person_60,08:37-17:11,SAFE,0,0
2023-08-14,Person_62,08:42-16:50,SAFE,0,0
2023-08-14,Person_63,09:00-16:44,SAFE,0,0
2023-08-14,Person_67,08:46-17:05,SAFE,0,0
2023-08-14,Person_68,08:55-17:24,SAFE,0,0
2023-08-14,Person_71,08:48-16:46,SAFE,0,0
2023-08-14,Person_72,08:59-17:17,SAFE,0,0
2023-08-14,Person_73,08:56-17:06,SAFE,0,0
2023-08-14,Person_76,08:47-16:55,SAFE,0,0
2023-08-14,Person_77,08:43-17:04,SAFE,0,0
2023-08-14,Person_80,08:49-17:07,SAFE,0,0
2023-08-14,Person_81,08:56-16:32,SAFE,0,0
2023-08-14,Person_89,08:48-16:51,SAFE,0,0
2023-08-14,Person_91,08:59-17:03,SAFE,0,0
2023-08-14,Person_93,08:35-16:33,SAFE,0,0
2023-08-14,Person_94,09:00-16:25,SAFE,0,0
2023-08-14,Person_95,08:49-16:56,SAFE,0,0
2023-08-14,Person_98,08:32-17:13,SAFE,0,0
2023-08-14,Person_99,08:54-17:11,SAFE,0,0
2023-08-15,Person_0,08:43-16:52,SAFE,0,0
2023-08-15,Person_1,08:51-17:01,SAFE,0,0
2023-08-15,Person_4,08:37-16:59,SAFE,0,0
2023-08-15,Person_5,08:51-17:19,SAFE,0,0
2023-08-15,Person_6,08:42-17:11,SAFE,0,0
2023-08-15,Person_9,08:46-16:33,SAFE,0,0
2023-08-15,Person_10,08:55-17:10,SAFE,0,0
2023-08-15,Person_14,08:48-16:58,SAFE,0,0
2023-08-15,Person_17,08:49-17:11,SAFE,0,0
2023-08-15,Person_18,08:45-16:57,SAFE,0,0
2023-08-15,Person_19,08:57-16:40,SAFE,0,0
2023-08-15,Person_23,08:49-17:11,SAFE,0,0
2023-08-15,Person_24,08:55-17:12,SAFE,0,0
2023-08-15,Person_25,08:55-16:46,SAFE,0,0
2023-08-15,Person_27,08:54-16:50,SAFE,0,0
2023-08-15,Person_28,08:54-17:12,SAFE,0,0
2023-08-15,Person_30,08:59-17:06,SAFE,0,0
2023-08-15,Person_31,08:46-16:40,SAFE,0,0
2023-08-15,Person_32,08:48-16:40,SAFE,0,0
2023-08-15,Person_36,08:54-17:07,SAFE,0,0
2023-08-15,Person_37,08:48-16:49,SAFE,0,0
2023-08-15,Person_38,08:57-16:53,SAFE,0,0
2023-08-15,Person_40,08:41-16:59,SAFE,0,0
2023-08-15,Person_41,08:43-16:55,SAFE,0,0
2023-08-15,Person_42,08:45-17:03,SAFE,0,0
2023-08-15,Person_45,08:53-17:15,SAFE,0,0
2023-08-15,Person_49,08:50-17:18,SAFE,0,0
2023-08-15,Person_50,08:43-16:40,SAFE,0,0
2023-08-15,Person_54,08:55-17:02,SAFE,0,0
2023-08-15,Person_58,08:44-16:39,SAFE,0,0
2023-08-15,Person_59,08:38-17:01,SAFE,0,0
2023-08-15,Person_62,08:36-16:43,SAFE,0,0
2023-08-15,Person_63,08:37-16:42,SAFE,0,0
2023-08-15,Person_64,08:51-16:44,SAFE,0,0
2023-08-15,Person_69,08:59-16:56,SAFE,0,0
2023-08-15,Person_71,08:39-17:06,SAFE,0,0
2023-08-15,Person_74,08:58-17:07,SAFE,0,0
2023-08-15,Person_76,08:47-16:43,SAFE,0,0
2023-08-15,Person_77,08:37-16:42,SAFE,0,0
2023-08-15,Person_80,08:52-17:09,SAFE,0,0
2023-08-15,Person_81,09:00-17:10,SAFE,0,0
2023-08-15,Person_82,08:42-16:59,SAFE,0,0
2023-08-15,Person_85,08:50-16:59,SAFE,0,0
2023-08-15,Person_86,08:49-16:54,SAFE,0,0
2023-08-15,Person_89,08:51-16:49,SAFE,0,0
2023-08-15,Person_90,08:54-17:15,SAFE,0,0
2023-08-15,Person_91,08:59-17:03,SAFE,0,0
2023-08-15,Person_92,09:00-17:12,SAFE,0,0
2023-08-15,Person_93,08:45-16:38,SAFE,0,0
2023-08-15,Person_95,09:00-17:03,SAFE,0,0
2023-08-15,Person_98,08:35-17:08,SAFE,0,0
2023-08-15,Person_99,08:36-16:55,SAFE,0,0
2023-08-16,Person_0,08:45-16:47,SAFE,0,0
2023-08-16,Person_1,08:51-16:46,SAFE,0,0
2023-08-16,Person_4,08:55-17:05,SAFE,0,0
2023-08-16,Person_5,08:54-17:10,SAFE,0,0
2023-08-16,Person_6,08:54-17:33,SAFE,0,0
2023-08-16,Person_7,09:00-16:45,SAFE,0,0
2023-08-16,Person_9,08:45-17:11,SAFE,0,0
2023-08-16,Person_10,08:52-17:05,SAFE,0,0
2023-08-16,Person_12,08:28-17:43,SAFE,0,0
2023-08-16,Person_14,08:47-16:51,SAFE,0,0
2023-08-16,Person_16,08:55-17:03,SAFE,0,0
2023-08-16,Person_17,08:57-17:12,SAFE,0,0
2023-08-16,Person_18,08:47-17:07,SAFE,0,0
2023-08-16,Person_19,08:55-16:26,SAFE,0,0
2023-08-16,Person_23,08:32-17:14,SAFE,0,0
2023-08-16,Person_24,08:38-17:17,SAFE,0,0
2023-08-16,Person_27,08:48-16:52,SAFE,0,0
2023-08-16,Person_28,08:44-16:36,SAFE,0,0
2023-08-16,Person_30,08:56-17:07,SAFE,0,0
2023-08-16,Person_31,08:43-16:58,SAFE,0,0
2023-08-16,Person_32,08:59-17:13,SAFE,0,0
2023-08-16,Person_33,08:23-17:00,SAFE,0,0
2023-08-16,Person_34,09:00-16:48,SAFE,0,0
2023-08-16,Person_36,08:43-17:07,SAFE,0,0
2023-08-16,Person_40,08:46-16:58,SAFE,0,0
2023-08-16,Person_41,08:52-17:19,SAFE,0,0
2023-08-16,Person_45,08:49-16:30,SAFE,0,0
2023-08-16,Person_46,08:47-17:02,SAFE,0,0
2023-08-16,Person_47,08:51-16:51,SAFE,0,0
2023-08-16,Person_49,08:42-17:09,SAFE,0,0
2023-08-16,Person_54,08:59-16:57,SAFE,0,0
2023-08-16,Person_55,08:52-17:02,SAFE,0,0
2023-08-16,Person_56,08:57-16:47,SAFE,0,0
2023-08-16,Person_58,08:54-17:02,SAFE,0,0
2023-08-16,Person_59,08:47-17:00,SAFE,0,0
2023-08-16,Person_62,08:44-16:46,SAFE,0,0
2023-08-16,Person_64,08:46-16:59,SAFE,0,0
2023-08-16,Person_71,08:47-17:02,SAFE,0,0
2023-08-16,Person_76,08:49-17:03,SAFE,0,0
2023-08-16,Person_77,08:53-17:00,SAFE,0,0
2023-08-16,Person_80,08:30-17:13,SAFE,0,0
2023-08-16,Person_86,08:39-17:23,SAFE,0,0
2023-08-16,Person_89,08:49-17:04,SAFE,0,0
2023-08-16,Person_91,08:59-17:11,SAFE,0,0
2023-08-16,Person_93,08:38-16:50,SAFE,0,0
2023-08-16,Person_98,08:41-17:17,SAFE,0,0
2023-08-16,Person_99,08:48-17:04,SAFE,0,0
2023-08-17,Person_0,08:46-16:44,SAFE,0,0
2023-08-17,Person_1,09:00-16:56,SAFE,0,0
2023-08-17,Person_2,08:50-17:02,SAFE,0,0
2023-08-17,Person_5,08:49-17:04,SAFE,0,0
2023-08-17,Person_6,08:49-17:08,SAFE,0,0
2023-08-17,Person_9,08:46-17:10,SAFE,0,0
2023-08-17,Person_10,08:35-17:06,SAFE,0,0
2023-08-17,Person_11,08:36-17:03,SAFE,0,0
2023-08-17,Person_14,08:46-16:50,SAFE,0,0
2023-08-17,Person_15,08:56-17:03,SAFE,0,0
2023-08-17,Person_17,08:57-17:10,SAFE,0,0
2023-08-17,Person_18,08:53-17:00,SAFE,0,0
2023-08-17,Person_19,08:51-16:44,SAFE,0,0
2023-08-17,Person_20,08:50-16:44,SAFE,0,0
2023-08-17,Person_24,08:39-17:12,SAFE,0,0
2023-08-17,Person_27,08:54-16:58,SAFE,0,0
2023-08-17,Person_31,08:43-16:40,SAFE,0,0
2023-08-17,Person_32,08:55-16:41,SAFE,0,0
2023-08-17,Person_33,08:48-16:56,SAFE,0,0
2023-08-17,Person_34,09:00-16:56,SAFE,0,0
2023-08-17,Person_36,08:41-17:12,SAFE,0,0
2023-08-17,Person_38,08:53-16:55,SAFE,0,0
2023-08-17,Person_40,08:50-16:59,SAFE,0,0
2023-08-17,Person_41,08:46-17:12,SAFE,0,0
2023-08-17,Person_43,08:51-17:06,SAFE,0,0
2023-08-17,Person_45,08:57-16:32,SAFE,0,0
2023-08-17,Person_46,08:54-16:57,SAFE,0,0
2023-08-17,Person_47,08:55-17:07,SAFE,0,0
2023-08-17,Person_49,08:42-17:18,SAFE,0,0
2023-08-17,Person_51,08:46-16:56,SAFE,0,0
2023-08-17,Person_54,08:42-17:04,SAFE,0,0
2023-08-17,Person_55,08:58-17:46,SAFE,0,0
2023-08-17,Person_58,08:53-16:55,SAFE,0,0
2023-08-17,Person_62,08:29-16:45,SAFE,0,0
2023-08-17,Person_63,08:53-16:47,SAFE,0,0
2023-08-17,Person_64,08:36-16:41,SAFE,0,0
2023-08-17,Person_67,08:46-17:00,SAFE,0,0
2023-08-17,Person_68,08:54-17:24,SAFE,0,0
2023-08-17,Person_71,08:41-16:57,SAFE,0,0
2023-08-17,Person_72,08:49-17:00,SAFE,0,0
2023-08-17,Person_76,08:46-16:47,SAFE,0,0
2023-08-17,Person_80,08:54-16:58,SAFE,0,0
2023-08-17,Person_82,08:52-16:58,SAFE,0,0
2023-08-17,Person_85,08:45-17:01,SAFE,0,0
2023-08-17,Person_86,08:53-17:04,SAFE,0,0
2023-08-17,Person_87,09:00-16:56,SAFE,0,0
2023-08-17,Person_89,08:47-16:51,SAFE,0,0
2023-08-17,Person_90,08:58-17:13,SAFE,0,0
2023-08-17,Person_91,09:00-17:02,SAFE,0,0
2023-08-17,Person_93,08:40-16:37,SAFE,0,0
2023-08-17,Person_94,08:59-17:02,SAFE,0,0
2023-08-17,Person_95,08:50-17:10,SAFE,0,0
2023-08-17,Person_99,08:55-17:13,SAFE,0,0
2023-08-18,Person_0,08:46-16:41,SAFE,0,0
2023-08-18,Person_1,08:56-16:57,SAFE,0,0
2023-08-18,Person_3,08:45-16:53,SAFE,0,0
2023-08-18,Person_5,08:47-17:11,SAFE,0,0
2023-08-18,Person_6,08:53-17:13,SAFE,0,0
2023-08-18,Person_7,08:52-16:58,SAFE,0,0
2023-08-18,Person_9,08:37-16:51,SAFE,0,0
2023-08-18,Person_10,08:48-17:10,SAFE,0,0
2023-08-18,Person_11,08:58-17:10,SAFE,0,0
2023-08-18,Person_14,08:53-16:50,SAFE,0,0
2023-08-18,Person_15,08:46-16:52,SAFE,0,0
2023-08-18,Person_16,08:51-17:08,SAFE,0,0
2023-08-18,Person_18,08:49-17:03,SAFE,0,0
2023-08-18,Person_19,08:52-17:06,SAFE,0,0
2023-08-18,Person_23,08:52-17:05,SAFE,0,0
2023-08-18,Person_25,08:59-16:50,SAFE,0,0
2023-08-18,Person_27,08:43-17:03,SAFE,0,0
2023-08-18,Person_30,08:57-17:12,SAFE,0,0
2023-08-18,Person_31,08:45-17:01,SAFE,0,0
2023-08-18,Person_33,08:58-16:57,SAFE,0,0
2023-08-18,Person_36,08:44-17:13,SAFE,0,0
2023-08-18,Person_40,08:46-16:54,SAFE,0,0
2023-08-18,Person_42,08:41-17:11,SAFE,0,0
2023-08-18,Person_45,08:57-16:59,SAFE,0,0
2023-08-18,Person_47,08:53-17:06,SAFE,0,0
2023-08-18,Person_49,08:55-17:11,SAFE,0,0
2023-08-18,Person_51,08:59-17:11,SAFE,0,0
2023-08-18,Person_54,08:36-17:24,SAFE,0,0
2023-08-18,Person_58,08:43-16:42,SAFE,0,0
2023-08-18,Person_59,08:49-16:58,SAFE,0,0
2023-08-18,Person_62,08:46-16:42,SAFE,0,0
2023-08-18,Person_63,08:43-17:01,SAFE,0,0
2023-08-18,Person_64,08:54-16:43,SAFE,0,0
2023-08-18,Person_67,08:43-16:53,SAFE,0,0
2023-08-18,Person_68,08:46-17:35,SAFE,0,0
2023-08-18,Person_71,08:46-16:24,SAFE,0,0
2023-08-18,Person_72,08:47-17:07,SAFE,0,0
2023-08-18,Person_73,08:47-16:59,SAFE,0,0
2023-08-18,Person_76,08:53-16:56,SAFE,0,0
2023-08-18,Person_77,08:59-16:53,SAFE,0,0
2023-08-18,Person_80,08:53-17:03,SAFE,0,0
2023-08-18,Person_81,08:30-16:36,SAFE,0,0
2023-08-18,Person_82,08:50-16:47,SAFE,0,0
2023-08-18,Person_85,08:43-17:10,SAFE,0,0
2023-08-18,Person_89,09:00-17:04,SAFE,0,0
2023-08-18,Person_90,08:51-17:08,SAFE,0,0
2023-08-18,Person_91,09:00-17:06,SAFE,0,0
2023-08-18,Person_93,08:41-16:32,SAFE,0,0
2023-08-18,Person_94,08:43-16:48,SAFE,0,0
2023-08-18,Person_98,08:38-17:16,SAFE,0,0
2023-08-18,Person_99,08:51-17:20,SAFE,0,0
2023-08-19,Person_0,08:45-16:48,SAFE,0,0
2023-08-19,Person_1,08:54-16:47,SAFE,0,0
2023-08-19,Person_5,08:43-17:24,SAFE,0,0
2023-08-19,Person_9,08:45-16:53,SAFE,0,0
2023-08-19,Person_11,08:59-17:06,SAFE,0,0
2023-08-19,Person_14,08:46-17:02,SAFE,0,0
2023-08-19,Person_15,08:55-16:54,SAFE,0,0
2023-08-19,Person_18,08:50-17:03,SAFE,0,0
2023-08-19,Person_21,08:57-16:58,SAFE,0,0
2023-08-19,Person_23,08:50-17:04,SAFE,0,0
2023-08-19,Person_27,08:44-17:08,SAFE,0,0
2023-08-19,Person_28,08:54-17:14,SAFE,0,0
2023-08-19,Person_29,08:57-17:00,SAFE,0,0
2023-08-19,Person_31,08:46-16:38,SAFE,0,0
2023-08-19,Person_32,08:46-16:53,SAFE,0,0
2023-08-19,Person_33,08:53-16:56,SAFE,0,0
2023-08-19,Person_40,08:46-17:02,SAFE,0,0
2023-08-19,Person_41,08:55-17:13,SAFE,0,0
2023-08-19,Person_43,08:59-17:15,SAFE,0,0
2023-08-19,Person_45,08:58-16:52,SAFE,0,0
2023-08-19,Person_46,08:46-17:05,SAFE,0,0
2023-08-19,Person_49,08:44-17:18,SAFE,0,0
2023-08-19,Person_50,08:56-16:46,SAFE,0,0
2023-08-19,Person_51,08:48-16:42,SAFE,0,0
2023-08-19,Person_54,08:59-17:12,SAFE,0,0
2023-08-19,Person_55,08:57-17:17,SAFE,0,0
2023-08-19,Person_56,08:57-16:37,SAFE,0,0
2023-08-19,Person_57,09:00-16:39,SAFE,0,0
2023-08-19,Person_58,08:34-17:04,SAFE,0,0
2023-08-19,Person_59,08:48-17:02,SAFE,0,0
2023-08-19,Person_60,08:46-17:10,SAFE,0,0
2023-08-19,Person_62,08:40-16:45,SAFE,0,0
2023-08-19,Person_63,08:41-16:47,SAFE,0,0
2023-08-19,Person_67,08:53-17:02,SAFE,0,0
2023-08-19,Person_68,08:53-17:01,SAFE,0,0
2023-08-19,Person_69,08:59-16:46,SAFE,0,0
2023-08-19,Person_71,08:55-16:42,SAFE,0,0
2023-08-19,Person_74,09:00-17:10,SAFE,0,0
2023-08-19,Person_80,08:44-17:13,SAFE,0,0
2023-08-19,Person_81,08:43-16:34,SAFE,0,0
2023-08-19,Person_82,08:38-16:49,SAFE,0,0
2023-08-19,Person_85,08:56-17:07,SAFE,0,0
2023-08-19,Person_86,08:47-17:10,SAFE,0,0
2023-08-19,Person_90,08:59-17:19,SAFE,0,0
2023-08-19,Person_91,09:00-17:05,SAFE,0,0
2023-08-19,Person_93,08:34-17:05,SAFE,0,0
2023-08-19,Person_94,08:51-16:48,SAFE,0,0
2023-08-19,Person_99,08:55-17:21,SAFE,0,0
2023-08-20,Person_0,08:46-16:45,SAFE,0,0
